name,location,id,longitude,latitude
会展城地铁站A口,"113.768906,22.711854",BX10034188,113.768906,22.711854
会展城(地铁站),"113.769777,22.712135",BV10861136,113.769777,22.712135
会展城地铁站D口,"113.768853,22.712220",BX10034189,113.768853,22.71222
会展城地铁站B口,"113.770647,22.712056",BX10034191,113.770647,22.712056
会展城地铁站C口,"113.770584,22.712436",BX10034190,113.770584,22.712436
国展北地铁站C2口,"113.776388,22.703588",BX10034193,113.776388,22.703588
国展北(地铁站),"113.776899,22.703129",BV10996657,113.776899,22.703129
国展北地铁站C1口,"113.776468,22.703110",BX10034192,113.776468,22.70311
国展北地铁站D口,"113.776832,22.701646",BX10034596,113.776832,22.701646
国展北地铁站B口,"113.777268,22.703512",BX09901190,113.777268,22.703512
国展北地铁站A口,"113.777327,22.701776",BX10034595,113.777327,22.701776
国展地铁站出入口,"113.777847,22.698227",BX09901223,113.777847,22.698227
国展地铁站C2口,"113.777453,22.696680",BX10034590,113.777453,22.69668
国展地铁站C1口,"113.777512,22.696251",BX10034591,113.777512,22.696251
国展(地铁站),"113.777985,22.695767",BV10996669,113.777985,22.695767
国展地铁站B口,"113.778653,22.696890",BX09901224,113.778653,22.69689
国展地铁站D口,"113.777902,22.694655",BX10035695,113.777902,22.694655
海上田园南地铁站A口,"113.775087,22.716925",BX09901245,113.775087,22.716925
国展地铁站A口,"113.778449,22.694936",BX10035694,113.778449,22.694936
海上田园南(地铁站),"113.774574,22.718084",BV10996663,113.774574,22.718084
海上田园南地铁站C口,"113.773909,22.718071",BX09901246,113.773909,22.718071
机场东地铁站D口,"113.821636,22.648595",BX09901504,113.821636,22.648595
机场东(地铁站),"113.822634,22.647001",BV10249071,113.822634,22.647001
机场东地铁站B口,"113.822704,22.647182",BX10018512,113.822704,22.647182
机场东地铁站A出口,"113.822754,22.646513",BX10021936,113.822754,22.646513
机场东地铁站E口,"113.823051,22.645673",BX09901503,113.823051,22.645673
福围(地铁站),"113.821180,22.656840",BV10996649,113.82118,22.65684
福围地铁站A口,"113.820244,22.656099",BX09906596,113.820244,22.656099
福围地铁站B1口,"113.822274,22.657266",BX09906597,113.822274,22.657266
福围地铁站B2口,"113.821997,22.657121",BX09906598,113.821997,22.657121
福围地铁站C口,"113.820937,22.657529",BX09906595,113.820937,22.657529
兴围地铁站C口,"113.833837,22.643172",BX09906138,113.833837,22.643172
兴围(地铁站),"113.834486,22.642865",BV10996662,113.834486,22.642865
兴围地铁站B口,"113.834568,22.643545",BX09906139,113.834568,22.643545
兴围地铁站D口,"113.834619,22.641924",BX09906140,113.834619,22.641924
兴围地铁站A口,"113.835281,22.642391",BX09906137,113.835281,22.642391
华为地铁站D口,"114.066444,22.650707",BX09906367,114.066444,22.650707
华为地铁站E口,"114.066383,22.650359",BX09906365,114.066383,22.650359
华为(地铁站),"114.067171,22.650445",BV10672431,114.067171,22.650445
华为地铁站F口,"114.066688,22.649721",BX09906368,114.066688,22.649721
华为地铁站A口,"114.066985,22.649454",BX09906364,114.066985,22.649454
黄君山(地铁站),"114.059469,22.641837",BV09259573,114.059469,22.641837
岗头西(地铁站),"114.060890,22.658405",BV09298381,114.06089,22.658405
华为地铁站C口,"114.067339,22.651409",BX09906363,114.067339,22.651409
华为地铁站B口,"114.067753,22.651412",BX09906366,114.067753,22.651412
贝尔路地铁站C口,"114.066121,22.642960",BX09906169,114.066121,22.64296
贝尔路(地铁站),"114.066366,22.641719",BV10672439,114.066366,22.641719
贝尔路地铁站B口,"114.066564,22.642641",BX09906170,114.066564,22.642641
松和(地铁站),"114.045686,22.653398",BV09117286,114.045686,22.653398
贝尔路地铁站D口,"114.066188,22.640814",BX09906171,114.066188,22.640814
贝尔路地铁站A口,"114.066560,22.640819",BX09906172,114.06656,22.640819
岗头地铁站E口,"114.070270,22.655681",BX09906668,114.07027,22.655681
岗头地铁站A口,"114.071179,22.655982",BX09906669,114.071179,22.655982
岗头(地铁站),"114.071895,22.657067",BV10672435,114.071895,22.657067
岗头地铁站D口,"114.071453,22.656846",BX09906665,114.071453,22.656846
岗头地铁站C2口,"114.071736,22.657810",BX09906666,114.071736,22.65781
上油松(地铁站),"114.047430,22.636769",BV09259576,114.04743,22.636769
风门坳(地铁站),"114.066558,22.671523",BV09117278,114.066558,22.671523
岗头北(地铁站),"114.060400,22.665234",BV09117291,114.0604,22.665234
观湖(地铁站),"114.070953,22.689538",BV09117287,114.070953,22.689538
观澜(地铁站),"114.054771,22.715172",BV10877297,114.054771,22.715172
观澜地铁站D口,"114.054147,22.714536",BX10030086,114.054147,22.714536
鹭湖北(地铁站),"114.068375,22.708744",BV09117290,114.068375,22.708744
观澜地铁站E口,"114.055163,22.714972",BX10030085,114.055163,22.714972
观澜地铁站A口,"114.055693,22.715535",BX10030089,114.055693,22.715535
观澜地铁站C口,"114.053828,22.714996",BX10030087,114.053828,22.714996
观澜地铁站A2口,"114.055576,22.715311",BX09904168,114.055576,22.715311
观澜地铁站B口,"114.055362,22.715820",BX10030088,114.055362,22.71582
长湖(地铁站),"114.044796,22.710764",BV10877296,114.044796,22.710764
长湖地铁站A口,"114.045920,22.711801",BX10030080,114.04592,22.711801
长湖地铁站E1口,"114.044379,22.709209",BX10030079,114.044379,22.709209
长湖地铁站B口,"114.046091,22.712690",BX10030082,114.046091,22.71269
长湖地铁站E2口,"114.044559,22.709845",BX10030081,114.044559,22.709845
长湖地铁站C口,"114.045220,22.711757",BX10030083,114.04522,22.711757
长湖地铁站D口,"114.044315,22.710564",BX10030084,114.044315,22.710564
鹭湖(地铁站),"114.072142,22.699307",BV09117280,114.072142,22.699307
桂花(地铁站),"114.050137,22.731223",BV09117281,114.050137,22.731223
松元厦(地铁站),"114.064767,22.721153",BV10877295,114.064767,22.721153
松元厦地铁站D1口,"114.064180,22.720944",BX10030105,114.06418,22.720944
松元厦地铁站C口,"114.064548,22.721298",BX10030106,114.064548,22.721298
松元厦地铁站E1口,"114.064090,22.720657",BX10030102,114.06409,22.720657
松元厦地铁站B口,"114.065164,22.721380",BX10030160,114.065164,22.72138
松元厦地铁站D2口,"114.064546,22.720825",BX10030103,114.064546,22.720825
松元厦地铁站E2口,"114.064672,22.720463",BX10030099,114.064672,22.720463
松元厦地铁站A1口,"114.064998,22.720808",BX10030104,114.064998,22.720808
松元厦地铁站A2口,"114.065581,22.720541",BX10030100,114.065581,22.720541
鹿丹村(地铁站),"114.108625,22.535708",BV10243878,114.108625,22.535708
鹿丹村地铁站A2口,"114.108326,22.535151",BX09906369,114.108326,22.535151
鹿丹村地铁站C口,"114.109509,22.535905",BX09906370,114.109509,22.535905
鹿丹村地铁站A1口,"114.107391,22.535133",BX09906372,114.107391,22.535133
鹿丹村地铁站D口,"114.107339,22.535817",BX09906371,114.107339,22.535817
红岭南地铁站G口,"114.107130,22.538805",BX09913898,114.10713,22.538805
红岭南地铁站E口,"114.105292,22.538292",BX09913897,114.105292,22.538292
红岭南地铁站C口,"114.105033,22.539050",BX10021877,114.105033,22.53905
大剧院地铁站E口,"114.107398,22.540929",BX09906542,114.107398,22.540929
红岭南(地铁站),"114.104749,22.539943",BV10738554,114.104749,22.539943
大剧院地铁站F口,"114.108868,22.541290",BX09906546,114.108868,22.54129
大剧院(地铁站),"114.107811,22.541800",BV10246013,114.107811,22.5418
大剧院地铁站B口,"114.106717,22.541406",BX09906544,114.106717,22.541406
红岭南地铁站D口,"114.105352,22.540533",BX10021876,114.105352,22.540533
红岭南地铁站A口,"114.104457,22.540595",BX10021929,114.104457,22.540595
嘉宾(地铁站),"114.115426,22.539105",BV09202515,114.115426,22.539105
向西村地铁站D2口,"114.124946,22.538661",BX10021850,114.124946,22.538661
向西村地铁站A2口,"114.125307,22.538625",BX10021854,114.125307,22.538625
人民南地铁站B口,"114.118803,22.534644",BX10021841,114.118803,22.534644
罗湖地铁站出入口,"114.119613,22.532984",BX10021977,114.119613,22.532984
人民南地铁站C口,"114.118690,22.535952",BX10021842,114.11869,22.535952
人民南(地铁站),"114.118154,22.535514",BV10447615,114.118154,22.535514
向西村地铁站A1口,"114.125916,22.538970",BX10021853,114.125916,22.53897
向西村地铁站D1口,"114.124863,22.539503",BX10021852,114.124863,22.539503
罗湖地铁站出入口,"114.118921,22.533409",BX10021978,114.118921,22.533409
罗湖地铁站E2口,"114.118803,22.532990",BX10018479,114.118803,22.53299
向西村(地铁站),"114.125767,22.539792",BV10447618,114.125767,22.539792
罗湖(地铁站),"114.118623,22.531861",BV10249978,114.118623,22.531861
国贸地铁站A口,"114.119107,22.538960",BX09906830,114.119107,22.53896
人民南地铁站A1口,"114.117422,22.534529",BX10021931,114.117422,22.534529
向西村地铁站C口,"114.125898,22.540319",BX10021855,114.125898,22.540319
罗湖地铁站E1口,"114.118262,22.532231",BX10018472,114.118262,22.532231
罗湖地铁站出入口,"114.117757,22.533286",BX10021979,114.117757,22.533286
人民南地铁站D口,"114.117315,22.535521",BX10021932,114.117315,22.535521
国贸(地铁站),"114.118826,22.539671",BV10243546,114.118826,22.539671
人民南地铁站A2口,"114.117317,22.534894",BX10021933,114.117317,22.534894
向西村地铁站B口,"114.126281,22.540283",BX10021851,114.126281,22.540283
罗湖地铁站C口,"114.117717,22.532031",BX10018476,114.117717,22.532031
罗湖地铁站B口,"114.118534,22.531242",BX10018473,114.118534,22.531242
国贸地铁站B口,"114.119573,22.540084",BX09906826,114.119573,22.540084
国贸地铁站E口,"114.118113,22.539459",BX09906828,114.118113,22.539459
国贸地铁站C口,"114.119505,22.540761",BX09906827,114.119505,22.540761
罗湖地铁站D口,"114.118114,22.530242",BX10018478,114.118114,22.530242
国贸地铁站D口,"114.118433,22.540316",BX09906829,114.118433,22.540316
罗湖地铁站A1出口,"114.118759,22.529282",BX10018477,114.118759,22.529282
罗湖地铁站A2口,"114.118481,22.529465",BX10018475,114.118481,22.529465
罗湖地铁站A3出口,"114.118321,22.529225",BX10018474,114.118321,22.529225
红岭地铁站C2口,"114.105276,22.549521",BX10021930,114.105276,22.549521
红岭(地铁站),"114.104584,22.548380",BV10249921,114.104584,22.54838
红岭地铁站H口,"114.104778,22.549071",BX10021896,114.104778,22.549071
红岭地铁站G口,"114.104773,22.547722",BX10021895,114.104773,22.547722
红岭地铁站B口,"114.104362,22.548602",BX10021897,114.104362,22.548602
红岭地铁站F口,"114.104356,22.547231",BX10021894,114.104356,22.547231
红岭地铁站C1口,"114.103791,22.549335",BX10018306,114.103791,22.549335
红岭地铁站A口,"114.103047,22.548896",BX10018304,114.103047,22.548896
红岭地铁站D口,"114.102734,22.549311",BX10018307,114.102734,22.549311
大剧院地铁站D口,"114.109490,22.542622",BX09906545,114.10949,22.542622
红岭地铁站E口,"114.102094,22.549415",BX10018305,114.102094,22.549415
大剧院地铁站出入口,"114.106977,22.542618",BX09906548,114.106977,22.542618
大剧院地铁站C口,"114.108944,22.541866",BX09906547,114.108944,22.541866
大剧院地铁站出入口,"114.109124,22.542176",BX09906543,114.109124,22.542176
老街地铁站G口,"114.115550,22.545273",BX10018269,114.11555,22.545273
老街地铁站H口,"114.115817,22.544829",BX10018265,114.115817,22.544829
老街地铁站D口,"114.115886,22.544210",BX10018270,114.115886,22.54421
老街地铁站B口,"114.115761,22.543830",BX10018263,114.115761,22.54383
晒布(地铁站),"114.122664,22.549238",BV10249963,114.122664,22.549238
晒布地铁站A2口,"114.123245,22.549196",BX10018247,114.123245,22.549196
晒布地铁站A3口,"114.122883,22.549286",BX10018252,114.122883,22.549286
晒布地铁站A1口,"114.122313,22.548130",BX10018251,114.122313,22.54813
晒布地铁站D3口,"114.122019,22.548501",BX10018246,114.122019,22.548501
晒布地铁站D1口,"114.122047,22.549011",BX10018248,114.122047,22.549011
晒布地铁站B口,"114.123442,22.550083",BX10018249,114.123442,22.550083
晒布地铁站C口,"114.123006,22.550331",BX10018250,114.123006,22.550331
湖贝(地铁站),"114.125437,22.544287",BV10250000,114.125437,22.544287
湖贝地铁站B口,"114.125347,22.544651",BX09906702,114.125347,22.544651
湖贝地铁站C口,"114.124257,22.544312",BX09906700,114.124257,22.544312
湖贝地铁站D口,"114.125206,22.544094",BX09906703,114.125206,22.544094
湖贝地铁站A口,"114.126596,22.544205",BX09906701,114.126596,22.544205
老街地铁站出入口,"114.117298,22.545529",BX09916204,114.117298,22.545529
老街地铁站A口,"114.117468,22.544483",BX10018264,114.117468,22.544483
老街地铁站出入口,"114.117096,22.545357",BX10020844,114.117096,22.545357
老街地铁站F口,"114.116747,22.545455",BX10018268,114.116747,22.545455
老街地铁站C口,"114.117812,22.543535",BX10018267,114.117812,22.543535
老街地铁站出入口,"114.116938,22.545069",BX10020843,114.116938,22.545069
老街地铁站出入口,"114.116849,22.545234",BX10021982,114.116849,22.545234
老街(地铁站),"114.116241,22.544301",BV10249964,114.116241,22.544301
老街地铁站E口,"114.116392,22.544775",BX10018266,114.116392,22.544775
东门(地铁站),"114.117397,22.542994",BV09154680,114.117397,22.542994
银湖地铁站D口,"114.089170,22.568964",BX10021859,114.08917,22.568964
银湖(地铁站),"114.089851,22.568308",BV10249923,114.089851,22.568308
银湖地铁站B口,"114.090523,22.567676",BX10021860,114.090523,22.567676
泥岗地铁站A口,"114.096931,22.567340",BX10021849,114.096931,22.56734
泥岗(地铁站),"114.097634,22.567804",BV10447617,114.097634,22.567804
八卦岭(地铁站),"114.094649,22.561941",BV10245836,114.094649,22.561941
八卦岭地铁站D口,"114.094110,22.562055",BX10021779,114.09411,22.562055
八卦岭地铁站G1口,"114.092927,22.560951",BX09905178,114.092927,22.560951
八卦岭地铁站F口,"114.093545,22.561172",BX10029381,114.093545,22.561172
八卦岭地铁站A口,"114.094706,22.561365",BX10021780,114.094706,22.561365
泥岗地铁站C口,"114.098374,22.568337",BX10021848,114.098374,22.568337
八卦岭地铁站G2口,"114.093305,22.560275",BX09905177,114.093305,22.560275
八卦岭地铁站B口,"114.096098,22.561784",BX10021778,114.096098,22.561784
八卦岭地铁站E口,"114.094329,22.559932",BX10029380,114.094329,22.559932
黄木岗地铁站12A口,"114.087148,22.557450",BX09906215,114.087148,22.55745
黄木岗地铁站11号口,"114.087821,22.557013",BX09906212,114.087821,22.557013
黄木岗地铁站12B口,"114.086548,22.556659",BX09906200,114.086548,22.556659
黄木岗(地铁站),"114.086581,22.555791",BV10602475,114.086581,22.555791
黄木岗地铁站13号口,"114.085416,22.555903",BX09906204,114.085416,22.555903
黄木岗地铁站10号口,"114.088196,22.555980",BX09906220,114.088196,22.55598
黄木岗地铁站9B口,"114.088890,22.555990",BX09906203,114.08889,22.55599
黄木岗地铁站9A口,"114.089772,22.555993",BX09906218,114.089772,22.555993
黄木岗地铁站8A口,"114.091055,22.556032",BX09906216,114.091055,22.556032
黄木岗地铁站14号口,"114.083300,22.555809",BX09906213,114.0833,22.555809
黄木岗地铁站8B口,"114.090229,22.556022",BX09906211,114.090229,22.556022
黄木岗地铁站7号口,"114.092020,22.556116",BX09906208,114.09202,22.556116
黄木岗地铁站15号口,"114.082315,22.555800",BX09906205,114.082315,22.5558
体育中心地铁站B口,"114.095295,22.555475",BX10029419,114.095295,22.555475
杨美地铁站B口,"114.080565,22.626325",BX10018617,114.080565,22.626325
杨美地铁站C口,"114.080575,22.626979",BX10018618,114.080575,22.626979
杨美(地铁站),"114.079975,22.626777",BV10249937,114.079975,22.626777
杨美地铁站A口,"114.079108,22.626573",BX10018620,114.079108,22.626573
杨美地铁站D口,"114.079403,22.627160",BX10018619,114.079403,22.62716
雪象地铁站C口,"114.079647,22.656006",BX09906358,114.079647,22.656006
吉华医院(地铁站),"114.083327,22.641323",BV09259580,114.083327,22.641323
雪象地铁站D口,"114.079461,22.656814",BX09906360,114.079461,22.656814
雪象(地铁站),"114.078808,22.657116",BV10672442,114.078808,22.657116
雪象地铁站B口,"114.078671,22.656953",BX09906362,114.078671,22.656953
雪象地铁站A口,"114.077737,22.657501",BX09906361,114.077737,22.657501
雪象地铁站E口,"114.077482,22.658137",BX09906359,114.077482,22.658137
岗头地铁站B口,"114.072637,22.657019",BX09906664,114.072637,22.657019
岗头地铁站C1口,"114.072566,22.658144",BX09906667,114.072566,22.658144
怀德地铁站B2口,"113.818697,22.667997",BX09901499,113.818697,22.667997
怀德地铁站B1口,"113.818974,22.667671",BX09901231,113.818974,22.667671
怀德(地铁站),"113.818894,22.666657",BV10996648,113.818894,22.666657
怀德地铁站C口,"113.817999,22.666991",BX09901232,113.817999,22.666991
怀德地铁站A口,"113.819571,22.666054",BX09901230,113.819571,22.666054
怀德地铁站D口,"113.819227,22.665798",BX09901233,113.819227,22.665798
桥头(地铁站),"113.811001,22.688133",BV10527858,113.811001,22.688133
桥头地铁站C口,"113.810985,22.687381",BX09906629,113.810985,22.687381
桥头地铁站D1口,"113.811452,22.688093",BX09906630,113.811452,22.688093
桥头地铁站D2口,"113.811720,22.688499",BX09906628,113.81172,22.688499
桥头地铁站B口,"113.810193,22.687536",BX09906631,113.810193,22.687536
桥头地铁站A口,"113.811033,22.688883",BX09906632,113.811033,22.688883
牛湖地铁站B口,"114.089934,22.725121",BX10030107,114.089934,22.725121
牛湖(地铁站),"114.089254,22.724608",BV10877298,114.089254,22.724608
牛湖地铁站A口,"114.090089,22.724748",BX10030108,114.090089,22.724748
牛湖地铁站C口,"114.088335,22.724464",BX10030109,114.088335,22.724464
牛湖地铁站D口,"114.088542,22.724047",BX10030110,114.088542,22.724047
观澜湖地铁站B口,"114.077303,22.722154",BX10030098,114.077303,22.722154
观澜湖地铁站A口,"114.077458,22.721752",BX10030097,114.077458,22.721752
观澜湖(地铁站),"114.076271,22.721616",BV10877300,114.076271,22.721616
观澜湖地铁站E口,"114.075893,22.721282",BX10030096,114.075893,22.721282
观澜湖地铁站C口,"114.075344,22.721549",BX10030094,114.075344,22.721549
观澜湖地铁站C2口,"114.075406,22.721716",BX09904169,114.075406,22.721716
观澜湖地铁站D口,"114.075413,22.721194",BX10030095,114.075413,22.721194
笋岗地铁站E口,"114.110175,22.562982",BX10021776,114.110175,22.562982
笋岗地铁站A口,"114.110543,22.562881",BX10021908,114.110543,22.562881
笋岗(地铁站),"114.111095,22.563350",BV10602482,114.111095,22.56335
笋岗地铁站出入口,"114.110777,22.562793",BX09900954,114.110777,22.562793
笋岗地铁站D口,"114.111354,22.563650",BX10021775,114.111354,22.56365
笋岗地铁站C1口,"114.112152,22.563487",BX10021777,114.112152,22.563487
红岭北地铁站G口,"114.105065,22.562192",BX10021800,114.105065,22.562192
红岭北(地铁站),"114.104586,22.562055",BV10447622,114.104586,22.562055
笋岗地铁站C2口,"114.112219,22.564090",BX10021774,114.112219,22.56409
红岭北地铁站J口,"114.104624,22.562930",BX10021802,114.104624,22.56293
红岭北地铁站D口,"114.104630,22.561215",BX10021803,114.10463,22.561215
红岭北地铁站A口,"114.104112,22.562792",BX10021801,114.104112,22.562792
红岭北地铁站B口,"114.104107,22.561238",BX10021799,114.104107,22.561238
红岭北地铁站B口,"114.104116,22.561120",BX09916539,114.104116,22.56112
园岭(地铁站),"114.104494,22.556122",BV10249922,114.104494,22.556122
园岭地铁站A口,"114.104180,22.556799",BX10021880,114.10418,22.556799
园岭地铁站D口,"114.105266,22.556120",BX10021879,114.105266,22.55612
大塘龙(地铁站),"114.112877,22.556277",BV09202517,114.112877,22.556277
园岭地铁站C口,"114.105360,22.555668",BX10021878,114.10536,22.555668
园岭地铁站B口,"114.103820,22.555663",BX09916541,114.10382,22.555663
洪湖地铁站C2口,"114.123148,22.565253",BX10021735,114.123148,22.565253
洪湖地铁站C1口,"114.122690,22.565236",BX10021734,114.12269,22.565236
洪湖地铁站A口,"114.121862,22.565314",BX10021736,114.121862,22.565314
洪湖(地铁站),"114.122465,22.566056",BV10602477,114.122465,22.566056
洪湖地铁站B口,"114.122490,22.565870",BX10021733,114.12249,22.56587
洪湖地铁站D口,"114.123072,22.566411",BX10021737,114.123072,22.566411
田贝地铁站E口,"114.128168,22.566704",BX10021762,114.128168,22.566704
田贝地铁站F口,"114.128812,22.567153",BX10021761,114.128812,22.567153
田贝地铁站D口,"114.129994,22.566236",BX10018242,114.129994,22.566236
田贝(地铁站),"114.130052,22.567280",BV10246144,114.130052,22.56728
田贝地铁站C口,"114.129532,22.567378",BX10018243,114.129532,22.567378
翠竹地铁站D口,"114.129130,22.556089",BX10018288,114.12913,22.556089
田贝地铁站G口,"114.129547,22.567319",BX10021760,114.129547,22.567319
翠竹地铁站C口,"114.129955,22.556706",BX10018286,114.129955,22.556706
翠竹(地铁站),"114.129883,22.556188",BV10249962,114.129883,22.556188
田贝地铁站A口,"114.130294,22.567117",BX10018244,114.130294,22.567117
田贝地铁站B口,"114.130199,22.567704",BX10018245,114.130199,22.567704
翠竹地铁站B1口,"114.130040,22.556007",BX10018289,114.13004,22.556007
罗湖北地铁站H口,"114.112685,22.579878",BX09906503,114.112685,22.579878
罗湖北地铁站A口,"114.113100,22.579999",BX09906500,114.1131,22.579999
罗湖北(地铁站),"114.113022,22.580873",BV10997903,114.113022,22.580873
罗湖北地铁站J口,"114.112943,22.580000",BX09906501,114.112943,22.58
罗湖北地铁站G口,"114.112687,22.580815",BX09906497,114.112687,22.580815
罗湖北地铁站B口,"114.113101,22.580538",BX09906505,114.113101,22.580538
罗湖北地铁站F口,"114.112685,22.581207",BX09906502,114.112685,22.581207
罗湖北地铁站C口,"114.113100,22.581112",BX09906498,114.1131,22.581112
罗湖北地铁站D口,"114.112941,22.581842",BX09906504,114.112941,22.581842
红岗(地铁站),"114.112973,22.569372",BV09426934,114.112973,22.569372
罗湖北地铁站E口,"114.112978,22.582271",BX09906499,114.112978,22.582271
水贝地铁站B口,"114.124442,22.574273",BX10018181,114.124442,22.574273
水贝(地铁站),"114.124974,22.573988",BV10246345,114.124974,22.573988
水贝地铁站A口,"114.125175,22.574336",BX10018180,114.125175,22.574336
水贝地铁站D1口,"114.124490,22.573536",BX09915001,114.12449,22.573536
水贝地铁站D2口,"114.125556,22.573551",BX09912109,114.125556,22.573551
水贝地铁站出入口,"114.125323,22.573381",BX09916195,114.125323,22.573381
布吉地铁站D1口,"114.121069,22.599921",BX09906285,114.121069,22.599921
罗岗(地铁站),"114.121984,22.593808",BV09202507,114.121984,22.593808
布吉地铁站D2口,"114.121204,22.600082",BX09906287,114.121204,22.600082
布吉地铁站C口,"114.120697,22.601058",BX09906286,114.120697,22.601058
布吉(地铁站),"114.121159,22.602330",BV10249935,114.121159,22.60233
布吉地铁站B出口,"114.121467,22.601445",BX09906281,114.121467,22.601445
布吉地铁站E1口,"114.122118,22.601132",BX09906284,114.122118,22.601132
布吉地铁站东3口,"114.120754,22.602495",BX09906279,114.120754,22.602495
布吉地铁站A口,"114.122009,22.602055",BX09906282,114.122009,22.602055
布吉地铁站E2口,"114.122362,22.601429",BX09906289,114.122362,22.601429
德兴(地铁站),"114.112868,22.588756",BV09202512,114.112868,22.588756
布吉地铁站A1口,"114.121748,22.602020",BX09906280,114.121748,22.60202
布吉地铁站东1口,"114.122102,22.602237",BX09906288,114.122102,22.602237
布吉地铁站东2口,"114.122074,22.602451",BX09906283,114.122074,22.602451
草埔地铁站B口,"114.117022,22.584933",BX10018213,114.117022,22.584933
草埔(地铁站),"114.116500,22.584447",BV10243477,114.1165,22.584447
长龙地铁站B口,"114.113992,22.607619",BX10018634,114.113992,22.607619
长龙(地铁站),"114.113825,22.608053",BV10249936,114.113825,22.608053
长龙地铁站C2出口,"114.114373,22.607896",BX10019577,114.114373,22.607896
草埔地铁站A口,"114.117217,22.583931",BX10024875,114.117217,22.583931
草埔地铁站D2口,"114.115642,22.583799",BX10018215,114.115642,22.583799
长龙地铁站A口,"114.113165,22.608209",BX10018635,114.113165,22.608209
长龙地铁站C1口,"114.114050,22.608129",BX10018636,114.11405,22.608129
百鸽笼(地铁站),"114.130380,22.595442",BV10247063,114.13038,22.595442
百鸽笼地铁站B口,"114.129785,22.594731",BX10018650,114.129785,22.594731
百鸽笼地铁站A口,"114.130174,22.595978",BX10018649,114.130174,22.595978
草埔地铁站D3口,"114.115460,22.582930",BX10020640,114.11546,22.58293
百鸽笼地铁站D口,"114.130591,22.596054",BX10018648,114.130591,22.596054
草埔地铁站D1口,"114.116988,22.582822",BX10018214,114.116988,22.582822
木棉湾地铁站D口,"114.129620,22.606943",BX10018186,114.12962,22.606943
木棉湾(地铁站),"114.130293,22.606997",BV10249961,114.130293,22.606997
木棉湾地铁站B1口,"114.130513,22.606723",BX10018188,114.130513,22.606723
木棉湾地铁站C口,"114.130457,22.607602",BX10018187,114.130457,22.607602
上水径地铁站C口,"114.106186,22.621634",BX09906258,114.106186,22.621634
下水径地铁站A口,"114.110339,22.615387",BX09906179,114.110339,22.615387
下水径(地铁站),"114.110662,22.614833",BV10244199,114.110662,22.614833
上水径(地铁站),"114.105337,22.622046",BV10244202,114.105337,22.622046
下水径地铁站C口,"114.111010,22.614150",BX09906178,114.11101,22.61415
上水径地铁站E口,"114.105244,22.622134",BX09906259,114.105244,22.622134
下李朗(地铁站),"114.130454,22.635546",BV09202516,114.130454,22.635546
凉帽山地铁站D2口,"114.117989,22.647562",BX09906244,114.117989,22.647562
凉帽山地铁站D1口,"114.117927,22.647209",BX09906247,114.117927,22.647209
凉帽山(地铁站),"114.118572,22.646254",BV10672446,114.118572,22.646254
凉帽山地铁站A口,"114.117623,22.646007",BX09906248,114.117623,22.646007
凉帽山地铁站E口,"114.119374,22.646467",BX09906249,114.119374,22.646467
凉帽山地铁站B口,"114.119352,22.645807",BX09906246,114.119352,22.645807
凉帽山地铁站C口,"114.119828,22.645763",BX09906245,114.119828,22.645763
甘坑地铁站B口,"114.106617,22.648107",BX09906583,114.106617,22.648107
甘坑(地铁站),"114.105826,22.647828",BV10672437,114.105826,22.647828
甘坑地铁站A口,"114.105500,22.647324",BX09906582,114.1055,22.647324
甘坑地铁站C口,"114.105214,22.648472",BX09906581,114.105214,22.648472
上李朗地铁站C口,"114.126685,22.653273",BX09906167,114.126685,22.653273
上李朗(地铁站),"114.127071,22.654048",BV10895880,114.127071,22.654048
上李朗地铁站B口,"114.126855,22.654822",BX09906168,114.126855,22.654822
上李朗地铁站A口,"114.127368,22.654779",BX09906166,114.127368,22.654779
深朗(地铁站),"114.128990,22.641781",BV09202510,114.12899,22.641781
华南城(地铁站),"114.122250,22.675974",BV10672443,114.12225,22.675974
华南城地铁站D口,"114.121993,22.676777",BX09906256,114.121993,22.676777
华南城地铁站C口,"114.122545,22.676544",BX09906255,114.122545,22.676544
华南城地铁站出入口,"114.122940,22.676385",BX09906254,114.12294,22.676385
华南城地铁站A口,"114.122716,22.674852",BX09906257,114.122716,22.674852
木古地铁站C口,"114.122175,22.671177",BX09906793,114.122175,22.671177
木古地铁站B口,"114.122658,22.671188",BX09906794,114.122658,22.671188
木古(地铁站),"114.122472,22.670179",BV10672432,114.122472,22.670179
禾花地铁站C口,"114.120942,22.685023",BX09906394,114.120942,22.685023
禾花地铁站A口,"114.121467,22.684789",BX09906396,114.121467,22.684789
禾花(地铁站),"114.121064,22.686028",BV10672440,114.121064,22.686028
木古地铁站D口,"114.122165,22.669432",BX09906795,114.122165,22.669432
木古地铁站A口,"114.123236,22.669958",BX09906796,114.123236,22.669958
禾花地铁站B口,"114.121670,22.686977",BX09906395,114.12167,22.686977
平湖地铁站C口,"114.125935,22.694573",BX09906196,114.125935,22.694573
平湖(地铁站),"114.125805,22.693670",BV10672444,114.125805,22.69367
平湖地铁站D口,"114.124965,22.693198",BX09906198,114.124965,22.693198
平湖地铁站A口,"114.125322,22.692988",BX09906197,114.125322,22.692988
平湖地铁站B口,"114.126790,22.694169",BX09906199,114.12679,22.694169
新秀地铁站A口,"114.147696,22.547656",BX09906150,114.147696,22.547656
新秀(地铁站),"114.149149,22.547730",BV10249914,114.149149,22.54773
