name,location,id,longitude,latitude
宝兴科技(公交站),"113.811723,22.717930",BV10249145,113.811723,22.71793
樟坑径总站(公交站),"114.085260,22.678490",BV10604678,114.08526,22.67849
白鸽湖文化公园(公交站),"114.090710,22.694220",BV11578085,114.09071,22.69422
中森公园华府公交首末站(公交站),"114.087641,22.692129",BV11578084,114.087641,22.692129
吉坑村口(公交站),"114.091066,22.696130",BV10245745,114.091066,22.69613
科宏健工业园(公交站),"114.088571,22.695699",BV11427735,114.088571,22.695699
华章新筑(公交站),"114.085181,22.690231",BV09225013,114.085181,22.690231
新田社区工作站(公交站),"114.085884,22.697459",BV11427737,114.085884,22.697459
辅城坳天桥(公交站),"114.097907,22.699276",BV10244137,114.097907,22.699276
环山路口西(公交站),"114.101242,22.697461",BV11336887,114.101242,22.697461
嘉湖路口(公交站),"114.101128,22.699223",BV10248996,114.101128,22.699223
利亚德产业园(公交站),"114.093492,22.709206",BV09157738,114.093492,22.709206
传音智汇广场公交首末站(公交站),"114.093133,22.711250",BV09386910,114.093133,22.71125
观景路中(公交站),"114.091819,22.705942",BV11503875,114.091819,22.705942
公坑廊(公交站),"114.088351,22.708793",BV10854159,114.088351,22.708793
龙华人才园(公交站),"114.097556,22.706480",BV10248793,114.097556,22.70648
鑫天路口(公交站),"114.090660,22.715048",BV11676840,114.09066,22.715048
新田总站(公交站),"114.096087,22.703760",BV10888782,114.096087,22.70376
金龙湖居委会(公交站),"114.085480,22.705982",BV11221428,114.08548,22.705982
华侨山庄(公交站),"114.099355,22.708083",BV10248805,114.099355,22.708083
新田老三村(公交站),"114.086360,22.703083",BV11633739,114.08636,22.703083
新田市场1(公交站),"114.089167,22.701050",BV10498537,114.089167,22.70105
新田市场2(公交站),"114.089976,22.700791",BV10494878,114.089976,22.700791
新田路口(公交站),"114.093481,22.700286",BV10249470,114.093481,22.700286
君子布公交首末站(公交站),"114.101097,22.707142",BV11486214,114.101097,22.707142
黄背坑路口(公交站),"114.099132,22.715009",BV11097583,114.099132,22.715009
君子布路口(公交站),"114.101385,22.712661",BV11097584,114.101385,22.712661
创新硅谷产业园(公交站),"114.082353,22.701428",BV11427736,114.082353,22.701428
牛湖地铁站东(公交站),"114.091688,22.725746",BV11633805,114.091688,22.725746
君新高尔夫路口(公交站),"114.092580,22.725555",BV09432874,114.09258,22.725555
观澜红木集聚区(公交站),"114.094067,22.727665",BV10756431,114.094067,22.727665
观澜修理厂公交首末站(公交站),"114.094989,22.727785",BV09079811,114.094989,22.727785
牛湖地铁站(公交站),"114.088141,22.724232",BV11460855,114.088141,22.724232
深圳牛湖地铁站(公交站),"114.088184,22.724073",BV09389899,114.088184,22.724073
科展(公交站),"114.094028,22.722773",BV10248798,114.094028,22.722773
石二村路口(公交站),"114.090279,22.721247",BV11013607,114.090279,22.721247
安澜公交场站(公交站),"114.098336,22.729161",BV11641072,114.098336,22.729161
石一村小组(公交站),"114.085074,22.723563",BV10248796,114.085074,22.723563
国升工业区(公交站),"114.095894,22.720409",BV10728999,114.095894,22.720409
北辰之光幼儿园(公交站),"114.098526,22.721688",BV09223255,114.098526,22.721688
北宸之光幼儿园(公交站),"114.098576,22.721716",BV09254852,114.098576,22.721716
牛湖石二村(公交站),"114.090945,22.718361",BV11013606,114.090945,22.718361
北宸之光家园公交首末站(公交站),"114.098050,22.720572",BV09254855,114.09805,22.720572
高尔夫环观南路口(公交站),"114.101181,22.729083",BV09350998,114.101181,22.729083
深圳高尔夫环观南路口(公交站),"114.100997,22.729140",BV09389898,114.100997,22.72914
深德技校(公交站),"114.082914,22.723570",BV10245727,114.082914,22.72357
凌屋小区(公交站),"114.096845,22.718954",BV11139779,114.096845,22.718954
版画博物馆(公交站),"114.085236,22.734620",BV09367671,114.085236,22.73462
天堂围路口(公交站),"114.100444,22.733648",BV10244950,114.100444,22.733648
南兴工业区(公交站),"114.083436,22.733308",BV10891150,114.083436,22.733308
菠萝岭路公交首末站(公交站),"114.094086,22.741225",BV09057297,114.094086,22.741225
观澜版画村(公交站),"114.092202,22.740029",BV09367662,114.092202,22.740029
红木家具博物馆(公交站),"114.094001,22.739640",BV09088814,114.094001,22.73964
观澜版画村西(公交站),"114.088194,22.739006",BV09367672,114.088194,22.739006
观澜大水田总站(公交站),"114.099255,22.740981",BV10979494,114.099255,22.740981
大水田社康中心(公交站),"114.096885,22.737464",BV11047774,114.096885,22.737464
塘贝村(公交站),"114.087678,22.753857",BV11474958,114.087678,22.753857
市公安局1(公交站),"114.107569,22.541645",BV11328633,114.107569,22.541645
市公安局2(公交站),"114.107569,22.541645",BV11332708,114.107569,22.541645
大剧院(公交站),"114.104752,22.543078",BV10246012,114.104752,22.543078
深圳书城(公交站),"114.108474,22.541416",BV10242489,114.108474,22.541416
大剧院(招呼站)(公交站),"114.104752,22.543078",BV09434214,114.104752,22.543078
红岭南地铁站(公交站),"114.104805,22.539792",BV09219007,114.104805,22.539792
红岭南地铁站1(公交站),"114.104684,22.539663",BV09218958,114.104684,22.539663
地王大厦(公交站),"114.109977,22.541734",BV10243506,114.109977,22.541734
地王大厦(招呼站)(公交站),"114.109710,22.541680",BV09434213,114.10971,22.54168
红宝路中(公交站),"114.106541,22.545178",BV11047216,114.106541,22.545178
红岭南地铁站2(公交站),"114.104695,22.539040",BV09219011,114.104695,22.53904
市党群服务中心(公交站),"114.102776,22.540838",BV11633653,114.102776,22.540838
红岭红宝路口(公交站),"114.104699,22.545585",BV11633631,114.104699,22.545585
埔尾路(公交站),"114.103521,22.538426",BV11112093,114.103521,22.538426
滨河小学(公交站),"114.104842,22.537394",BV09219008,114.104842,22.537394
荔枝公园(公交站),"114.104538,22.546250",BV11633479,114.104538,22.54625
东园红岭南路口(公交站),"114.103216,22.537543",BV10245025,114.103216,22.537543
振业大厦(公交站),"114.110299,22.545959",BV10244609,114.110299,22.545959
门诊部2(公交站),"114.116728,22.542926",BV10382855,114.116728,22.542926
中国银行大厦(公交站),"114.116213,22.540552",BV10245959,114.116213,22.540552
罗湖和平大厦(公交站),"114.115273,22.540422",BV11330199,114.115273,22.540422
海燕大厦(公交站),"114.117592,22.539522",BV11328973,114.117592,22.539522
国贸(公交站),"114.118696,22.540682",BV10243545,114.118696,22.540682
国贸1(公交站),"114.118696,22.540682",BV11354437,114.118696,22.540682
临时站(公交站),"114.118693,22.540633",BV09238569,114.118693,22.540633
人民桥(公交站),"114.112724,22.542288",BV10243505,114.112724,22.542288
国贸(招呼站)(公交站),"114.118880,22.540310",BV09434215,114.11888,22.54031
金威大厦(公交站),"114.114178,22.538901",BV10244445,114.114178,22.538901
深圳戏院(公交站),"114.116387,22.545143",BV10697862,114.116387,22.545143
门诊部1(招呼站)(公交站),"114.119535,22.543380",BV09404145,114.119535,22.54338
金光华广场(公交站),"114.119770,22.539961",BV10242609,114.11977,22.539961
建设路(公交站),"114.116671,22.538114",BV10244508,114.116671,22.538114
中医院一门诊(公交站),"114.112330,22.544057",BV10244668,114.11233,22.544057
宝安南路(公交站),"114.111641,22.540363",BV10244607,114.111641,22.540363
深圳发展中心大厦(公交站),"114.118673,22.538209",BV11451622,114.118673,22.538209
门诊部1(公交站),"114.120799,22.543485",BV10382908,114.120799,22.543485
桂园街道办(公交站),"114.112952,22.545096",BV11319381,114.112952,22.545096
万象城(公交站),"114.111570,22.540232",BV09434211,114.11157,22.540232
罗湖小学2(公交站),"114.118711,22.537509",BV11161011,114.118711,22.537509
友谊路口(公交站),"114.120126,22.538261",BV10983364,114.120126,22.538261
红桂路口(公交站),"114.106124,22.549472",BV10244870,114.106124,22.549472
红桂大厦(公交站),"114.108216,22.550085",BV10243576,114.108216,22.550085
建设集团(公交站),"114.104551,22.553185",BV10243636,114.104551,22.553185
深港豪苑(公交站),"114.109718,22.549667",BV10919844,114.109718,22.549667
红岭地铁站(公交站),"114.103148,22.549212",BV10243581,114.103148,22.549212
西湖宾馆(公交站),"114.109247,22.553875",BV10751433,114.109247,22.553875
西湖宾馆2(公交站),"114.109247,22.553855",BV09282212,114.109247,22.553855
红桂路东(公交站),"114.110998,22.550786",BV10245456,114.110998,22.550786
西湖宾馆1(公交站),"114.109245,22.554116",BV09249470,114.109245,22.554116
市工商联(公交站),"114.109299,22.546540",BV11329732,114.109299,22.54654
东门街道办(公交站),"114.118772,22.548396",BV10697861,114.118772,22.548396
红桂中学(公交站),"114.112458,22.549437",BV10246166,114.112458,22.549437
深圳中学(公交站),"114.120746,22.554109",BV10244961,114.120746,22.554109
笋岗街道办(公交站),"114.110877,22.563264",BV10844992,114.110877,22.563264
笋岗村牌坊(公交站),"114.112854,22.565338",BV10920334,114.112854,22.565338
人才大市场(公交站),"114.108978,22.564224",BV10244097,114.108978,22.564224
宝能环球汇(公交站),"114.108975,22.564283",BV09255569,114.108975,22.564283
宝岗路(公交站),"114.111987,22.561764",BV10245381,114.111987,22.561764
梨园路(公交站),"114.110154,22.567984",BV10244099,114.110154,22.567984
田心村(公交站),"114.112755,22.568043",BV10244115,114.112755,22.568043
市安全教育基地(公交站),"114.109041,22.561128",BV11318239,114.109041,22.561128
万象食家(公交站),"114.110689,22.560584",BV09190328,114.110689,22.560584
梅园路(公交站),"114.107431,22.562040",BV09218936,114.107431,22.56204
梨园路东(公交站),"114.111896,22.569017",BV10244100,114.111896,22.569017
笋岗艺展中心(公交站),"114.106174,22.562079",BV10844991,114.106174,22.562079
宝安北路口2(公交站),"114.108589,22.569736",BV10635840,114.108589,22.569736
招商国任中心公交首末站(公交站),"114.105089,22.563809",BV09420083,114.105089,22.563809
笋岗火车站(公交站),"114.117691,22.564952",BV10246467,114.117691,22.564952
宝安北路口1(公交站),"114.109008,22.569980",BV10669196,114.109008,22.56998
招商国任公交首末站(公交站),"114.104831,22.564060",BV09021611,114.104831,22.56406
宝安北路口(公交站),"114.107731,22.569828",BV10242828,114.107731,22.569828
笋岗工艺城(公交站),"114.108356,22.558953",BV10244611,114.108356,22.558953
红岭泥岗立交(公交站),"114.104236,22.562782",BV10243627,114.104236,22.562782
宝安北路南(公交站),"114.109206,22.557691",BV09218919,114.109206,22.557691
红岭北地铁站(公交站),"114.104370,22.561037",BV11129342,114.10437,22.561037
笋岗海关(公交站),"114.117049,22.559678",BV11144479,114.117049,22.559678
桃园路中(公交站),"114.106197,22.558858",BV10244612,114.106197,22.558858
市检察院2(公交站),"114.104408,22.559852",BV10382429,114.104408,22.559852
红岗花园(公交站),"114.112765,22.572245",BV10242483,114.112765,22.572245
八卦三路东(公交站),"114.102937,22.561950",BV11633697,114.102937,22.56195
桂园中学(公交站),"114.111170,22.556026",BV10243578,114.11117,22.556026
罗湖税务局1(公交站),"114.108144,22.555983",BV11114272,114.108144,22.555983
市检察院1(公交站),"114.104469,22.557974",BV10382460,114.104469,22.557974
罗湖税务局2(公交站),"114.107079,22.555977",BV11110992,114.107079,22.555977
罗湖实验学校(公交站),"114.104125,22.570877",BV09343351,114.104125,22.570877
洪湖西路北(公交站),"114.118915,22.570376",BV10624009,114.118915,22.570376
旭飞花园(公交站),"114.103267,22.558818",BV10244613,114.103267,22.558818
雅仕居(公交站),"114.115106,22.573431",BV11329170,114.115106,22.573431
洪湖小学(公交站),"114.119714,22.558822",BV09087073,114.119714,22.558822
笋岗桥(公交站),"114.117270,22.555998",BV10243579,114.11727,22.555998
园岭地铁站(公交站),"114.105608,22.555825",BV10845625,114.105608,22.555825
深圳边检总站医院1(公交站),"114.103732,22.572792",BV11321682,114.103732,22.572792
金湖路东(公交站),"114.103373,22.572774",BV10246298,114.103373,22.572774
儿童公园2(公交站),"114.120358,22.556048",BV10383156,114.120358,22.556048
园岭新村(公交站),"114.101753,22.555880",BV10244855,114.101753,22.55588
深业车城北(公交站),"114.110815,22.578886",BV11440668,114.110815,22.578886
腾邦大厦(公交站),"114.112260,22.578882",BV11440667,114.11226,22.578882
青湖山庄(公交站),"114.107052,22.584150",BV10243964,114.107052,22.58415
罗湖投控大厦(公交站),"114.112998,22.578796",BV09079088,114.112998,22.578796
草埔地铁站公交总站(公交站),"114.115438,22.584402",BV11348702,114.115438,22.584402
草埔地铁站7(公交站),"114.115760,22.584028",BV10793652,114.11576,22.584028
草埔地铁站6(公交站),"114.115981,22.583706",BV10804613,114.115981,22.583706
草埔地铁站5(南行)(公交站),"114.115753,22.584032",BV11157588,114.115753,22.584032
草埔地铁站8(公交站),"114.116101,22.583535",BV10793770,114.116101,22.583535
草埔地铁站9(公交站),"114.116153,22.584282",BV10843337,114.116153,22.584282
章輋村(公交站),"114.112135,22.587930",BV10243957,114.112135,22.58793
清水河一路(公交站),"114.107292,22.578804",BV10462024,114.107292,22.578804
清水河物流园区(公交站),"114.106232,22.579547",BV11321400,114.106232,22.579547
清水河总站(公交站),"114.106246,22.579316",BV10243840,114.106246,22.579316
草埔地铁站(公交站),"114.117290,22.583466",BV10789800,114.11729,22.583466
草埔(公交站),"114.117408,22.583954",BV09201506,114.117408,22.583954
深业车城(公交站),"114.109716,22.577190",BV10624693,114.109716,22.57719
草埔地铁站4(公交站),"114.117216,22.584154",BV10804614,114.117216,22.584154
草埔地铁站2(公交站),"114.117223,22.584149",BV10792868,114.117223,22.584149
草埔地铁站1(公交站),"114.117382,22.583901",BV10793288,114.117382,22.583901
草埔地铁站3(公交站),"114.117422,22.583796",BV10801374,114.117422,22.583796
罗湖投控大厦公交总站(公交站),"114.116518,22.579113",BV11461630,114.116518,22.579113
草埔地铁站5(公交站),"114.117384,22.584015",BV10804834,114.117384,22.584015
草埔地铁站5(北行)(公交站),"114.117384,22.584015",BV11157587,114.117384,22.584015
清水河(公交站),"114.105682,22.577869",BV10243955,114.105682,22.577869
东晓街道办3(公交站),"114.118821,22.581068",BV11319355,114.118821,22.581068
德兴花园(公交站),"114.110550,22.590221",BV10243958,114.11055,22.590221
翠茵学校(公交站),"114.119816,22.583222",BV09347495,114.119816,22.583222
东晓街道办2(公交站),"114.119585,22.579753",BV11316213,114.119585,22.579753
粤宝红岗路口(公交站),"114.113586,22.590527",BV10247068,114.113586,22.590527
新屋下村(招呼站)(公交站),"114.114714,22.590092",BV11604044,114.114714,22.590092
东晓街道办1(公交站),"114.119682,22.578182",BV11321423,114.119682,22.578182
钱排村(公交站),"114.107613,22.590981",BV10243959,114.107613,22.590981
草埔吓屋村总站(公交站),"114.120642,22.585586",BV11454471,114.120642,22.585586
凤仪山谷(公交站),"114.105606,22.590886",BV09338650,114.105606,22.590886
半山道一号(公交站),"114.104908,22.590555",BV09062754,114.104908,22.590555
深圳边检总站医院2(公交站),"114.103874,22.573650",BV11321402,114.103874,22.57365
罗湖区图书馆(公交站),"114.103430,22.574050",BV11484612,114.10343,22.57405
爱义大厦(公交站),"114.111871,22.598663",BV09435275,114.111871,22.598663
莲花山庄2号门(公交站),"114.109612,22.598272",BV09435276,114.109612,22.598272
莲花山庄(公交站),"114.106080,22.597985",BV10243961,114.10608,22.597985
粤宝花园北(招呼站)(公交站),"114.114386,22.595843",BV09435274,114.114386,22.595843
春蕾幼儿园(公交站),"114.104488,22.600340",BV10968098,114.104488,22.60034
布吉街2(公交站),"114.117622,22.598997",BV11029663,114.117622,22.598997
布吉街1(公交站),"114.118008,22.599813",BV11029664,114.118008,22.599813
粤宝宝丽路口(公交站),"114.116361,22.596203",BV09218939,114.116361,22.596203
金沙花园(公交站),"114.107325,22.605889",BV11689560,114.107325,22.605889
布吉街(公交站),"114.118494,22.600877",BV10242436,114.118494,22.600877
东心岭(公交站),"114.108712,22.606415",BV10247070,114.108712,22.606415
森鑫源学校(公交站),"114.111183,22.607174",BV10245689,114.111183,22.607174
深圳东站西广场(临时站)(公交站),"114.118196,22.601829",BV09435273,114.118196,22.601829
龙岗区第二人民医院(公交站),"114.116234,22.605721",BV10745443,114.116234,22.605721
东升学校(公交站),"114.104816,22.603785",BV10243972,114.104816,22.603785
布吉宾馆(公交站),"114.118355,22.601215",BV10382616,114.118355,22.601215
布吉医院(公交站),"114.116231,22.605714",BV09427258,114.116231,22.605714
文博宫始发站(公交站),"114.104804,22.603693",BV09079086,114.104804,22.603693
深圳东站西广场(公交站),"114.118473,22.602847",BV10247158,114.118473,22.602847
德福花园(公交站),"114.107216,22.594271",BV10243960,114.107216,22.594271
布吉公园(公交站),"114.117652,22.604891",BV10247418,114.117652,22.604891
荣超花园1(公交站),"114.116985,22.595190",BV10382570,114.116985,22.59519
又一村花园(公交站),"114.108695,22.607603",BV10244485,114.108695,22.607603
布吉中学(公交站),"114.114119,22.607830",BV10244196,114.114119,22.60783
西环吉华路口(公交站),"114.112609,22.608055",BV11640743,114.112609,22.608055
布吉地铁站(临时站)(公交站),"114.119056,22.603210",BV09417256,114.119056,22.60321
深圳东站枢纽西广场(公交站),"114.119037,22.602975",BV11652053,114.119037,22.602975
粤宝(公交站),"114.115221,22.593531",BV10247067,114.115221,22.593531
荣超花园2(公交站),"114.116464,22.594192",BV10382636,114.116464,22.594192
布吉地铁站西场(临时站)(公交站),"114.119088,22.603184",BV09435332,114.119088,22.603184
荣超花园3(公交站),"114.116464,22.594192",BV10383083,114.116464,22.594192
深圳东站西广场(招呼站)(公交站),"114.119060,22.603442",BV09450588,114.11906,22.603442
荣超花园4(公交站),"114.115912,22.593078",BV10382686,114.115912,22.593078
文博宫(公交站),"114.102048,22.602853",BV09338645,114.102048,22.602853
布吉新三村(公交站),"114.117803,22.606811",BV11593718,114.117803,22.606811
中兴路跨线桥(公交站),"114.117659,22.607271",BV11441536,114.117659,22.607271
大靓市场(公交站),"114.106399,22.608649",BV10245688,114.106399,22.608649
凯旋荟(临时站)(公交站),"114.118112,22.606865",BV09435333,114.118112,22.606865
长龙路口(公交站),"114.117582,22.608990",BV11441531,114.117582,22.60899
翠枫实验学校(公交站),"114.104378,22.609350",BV10244484,114.104378,22.60935
百合山庄(公交站),"114.120323,22.593750",BV10860534,114.120323,22.59375
上八约警务室(公交站),"114.102517,22.607964",BV10247461,114.102517,22.607964
金运家园(招呼站)(公交站),"114.120784,22.607699",BV09309877,114.120784,22.607699
上水径天桥(公交站),"114.109683,22.618976",BV10244200,114.109683,22.618976
中海怡翠(公交站),"114.110907,22.621146",BV10243443,114.110907,22.621146
上水径(公交站),"114.108926,22.620424",BV10244201,114.108926,22.620424
中海怡翠2(公交站),"114.110928,22.621331",BV11078700,114.110928,22.621331
翠隆花园(公交站),"114.114391,22.619387",BV11321059,114.114391,22.619387
布吉阳光花园总站(公交站),"114.113715,22.616395",BV11266877,114.113715,22.616395
下水径(北行)(公交站),"114.110608,22.615606",BV09264727,114.110608,22.615606
下水径(公交站),"114.110833,22.614644",BV10244198,114.110833,22.614644
下水径(南行)(公交站),"114.110634,22.614830",BV09264719,114.110634,22.61483
布吉阳光花园(招呼站)(公交站),"114.113742,22.615125",BV09155688,114.113742,22.615125
赛格ECO(招呼站)(公交站),"114.113754,22.622063",BV09264718,114.113754,22.622063
上水径地铁站(公交站),"114.107370,22.621992",BV10813618,114.10737,22.621992
布吉长龙新村(公交站),"114.113180,22.613650",BV10387834,114.11318,22.61365
招商臻城幼儿园(招呼站)(公交站),"114.114807,22.623233",BV09298903,114.114807,22.623233
三联桥(公交站),"114.117987,22.618839",BV11441533,114.117987,22.618839
塘径路口(公交站),"114.118211,22.616857",BV11441535,114.118211,22.616857
龙景一区(公交站),"114.116617,22.624408",BV09298904,114.116617,22.624408
大坡头村(公交站),"114.112341,22.610425",BV10968094,114.112341,22.610425
塘园新村(公交站),"114.119947,22.618721",BV10976853,114.119947,22.618721
茵悦之生(公交站),"114.111427,22.626918",BV10245685,114.111427,22.626918
上水花园(公交站),"114.107565,22.626523",BV10245696,114.107565,22.626523
怡瑞山居(公交站),"114.120524,22.620486",BV09077073,114.120524,22.620486
新三村市场(公交站),"114.116881,22.611724",BV11441534,114.116881,22.611724
阳光花园后门(公交站),"114.119056,22.613038",BV11441532,114.119056,22.613038
金域领峰幼儿园(公交站),"114.101928,22.620890",BV09246829,114.101928,22.62089
万胜商场(临时站)(公交站),"114.116903,22.625836",BV11641066,114.116903,22.625836
长龙居委会(公交站),"114.116671,22.611275",BV09417257,114.116671,22.611275
万胜商场(招呼站)(公交站),"114.116903,22.625836",BV09298902,114.116903,22.625836
百和苑(公交站),"114.120745,22.615783",BV09309879,114.120745,22.615783
松元头(公交站),"114.119906,22.623642",BV11426256,114.119906,22.623642
丽湖花园1(公交站),"114.103806,22.627284",BV11652823,114.103806,22.627284
翠枫豪园(公交站),"114.101810,22.611910",BV10242437,114.10181,22.61191
南洋货仓(招呼站)(公交站),"114.120791,22.609605",BV09309878,114.120791,22.609605
壆岗大厦(公交站),"113.820130,22.729494",BV10242393,113.82013,22.729494
壆岗园林新村(公交站),"113.822908,22.726523",BV09086144,113.822908,22.726523
壆岗科创园(公交站),"113.820319,22.722590",BV09086146,113.820319,22.72259
万丰人行天桥(公交站),"113.825499,22.727461",BV09087148,113.825499,22.727461
沙井C地铁公交接驳站(公交站),"113.825016,22.729101",BV09214935,113.825016,22.729101
沙井地铁站(D出口)(公交站),"113.824130,22.731020",BV09408216,113.82413,22.73102
西荟城广场(公交站),"113.816080,22.732635",BV10382786,113.81608,22.732635
万丰社区(公交站),"113.827101,22.727227",BV11315259,113.827101,22.727227
沙井地铁站(公交站),"113.824891,22.732166",BV10743649,113.824891,22.732166
捷和电机(公交站),"113.811996,22.722041",BV10249146,113.811996,22.722041
宝安大道蚝乡路口(公交站),"113.824559,22.734129",BV11633783,113.824559,22.734129
沙井街道办(公交站),"113.811343,22.732623",BV10242391,113.811343,22.732623
新桥市民广场(公交站),"113.829082,22.725005",BV11117610,113.829082,22.725005
明珠市场(公交站),"113.812250,22.735883",BV10243070,113.81225,22.735883
沙井税务(公交站),"113.827207,22.734954",BV11071970,113.827207,22.734954
棕榈堡花园(公交站),"113.828476,22.719551",BV09085791,113.828476,22.719551
布吉三联村总站(公交站),"114.114479,22.630320",BV11186557,114.114479,22.63032
布吉三联总站(公交站),"114.114479,22.630320",BV10245687,114.114479,22.63032
农衣路口(公交站),"114.105861,22.642419",BV10968100,114.105861,22.642419
吉华白砂岭场站(公交站),"114.111844,22.644868",BV10978952,114.111844,22.644868
丽湖花园总站(公交站),"114.105887,22.629579",BV10245697,114.105887,22.629579
三联广场(公交站),"114.114388,22.628274",BV10244204,114.114388,22.628274
秀峰公交总站(公交站),"114.104342,22.643181",BV09036991,114.104342,22.643181
秀峰工业区总站(公交站),"114.105682,22.645461",BV11087211,114.105682,22.645461
丽湖花园(公交站),"114.103281,22.627801",BV10243444,114.103281,22.627801
丽湖花园2(公交站),"114.103281,22.627801",BV11652864,114.103281,22.627801
甘坑新村(下客区)(公交站),"114.109878,22.653942",BV09134713,114.109878,22.653942
甘坑新村(公交站),"114.109458,22.654035",BV10247514,114.109458,22.654035
恒特美科技园(公交站),"114.114132,22.653578",BV10606944,114.114132,22.653578
吉华街道办西(招呼站)(公交站),"114.111550,22.651904",BV09420261,114.11155,22.651904
吉华街道办(公交站),"114.113061,22.651015",BV11108260,114.113061,22.651015
甘坑客家小镇(公交站),"114.106544,22.654572",BV11042253,114.106544,22.654572
上李朗统建楼(公交站),"114.116699,22.654170",BV11121995,114.116699,22.65417
甘坑古镇(公交站),"114.105888,22.653034",BV09201507,114.105888,22.653034
甘坑古镇南门(公交站),"114.105597,22.654232",BV09400016,114.105597,22.654232
甘坑客家小镇1(公交站),"114.105768,22.653196",BV09426823,114.105768,22.653196
甘坑社康中心(公交站),"114.106013,22.651855",BV11123379,114.106013,22.651855
中海信创新产业城(公交站),"114.116172,22.650967",BV09252997,114.116172,22.650967
中盛科技园(公交站),"114.117695,22.652912",BV10247513,114.117695,22.652912
凉帽村(公交站),"114.106441,22.649505",BV10247517,114.106441,22.649505
甘坑地铁站B出口(招呼站)(公交站),"114.106565,22.648651",BV09425132,114.106565,22.648651
甘坑地铁站B口(公交站),"114.106670,22.648218",BV09400017,114.10667,22.648218
甘坑地铁站(招呼站)(公交站),"114.106670,22.648218",BV09416891,114.10667,22.648218
甘坑地铁站(公交站),"114.105980,22.647708",BV11454977,114.10598,22.647708
金联兴电子厂(公交站),"114.112227,22.663171",BV10249590,114.112227,22.663171
吉华公交场站(公交站),"114.118600,22.649085",BV11472070,114.1186,22.649085
182设计园(公交站),"114.120255,22.650650",BV10247489,114.120255,22.65065
上李朗第二工业区(公交站),"114.120711,22.650011",BV10387838,114.120711,22.650011
凉帽山地铁站(公交站),"114.118587,22.646805",BV11486879,114.118587,22.646805
岭根吓(公交站),"114.116923,22.666545",BV10974847,114.116923,22.666545
上木古社区工作站(公交站),"114.119287,22.668612",BV11365773,114.119287,22.668612
豪璟达工业区(公交站),"114.113466,22.664231",BV10388364,114.113466,22.664231
平湖华南城总站(公交站),"114.115570,22.681599",BV10383077,114.11557,22.681599
广弘中心(公交站),"114.119182,22.680495",BV11129873,114.119182,22.680495
白虎头(公交站),"114.110550,22.690340",BV10249211,114.11055,22.69034
黄皮山岐康路口(公交站),"114.111777,22.692325",BV11321554,114.111777,22.692325
顺平商业街(公交站),"114.112238,22.693399",BV10249212,114.112238,22.693399
顺平路口(公交站),"114.110305,22.695954",BV10246115,114.110305,22.695954
富正富盛路口(公交站),"114.106285,22.688005",BV11332366,114.106285,22.688005
顺平路口北(公交站),"114.112895,22.696354",BV10925585,114.112895,22.696354
洋坑路口(公交站),"114.116371,22.694770",BV10924453,114.116371,22.69477
金穗西路口(公交站),"114.112993,22.697131",BV11043030,114.112993,22.697131
龙湖学校(公交站),"114.110840,22.683773",BV10248279,114.11084,22.683773
金穗花园(公交站),"114.108666,22.697730",BV11412976,114.108666,22.69773
港龙(公交站),"114.103614,22.689479",BV10249210,114.103614,22.689479
辅城坳小学(公交站),"114.106716,22.697029",BV10244168,114.106716,22.697029
启英学校(公交站),"114.101979,22.690923",BV10249204,114.101979,22.690923
辅城坳公园总站(公交站),"114.102216,22.689294",BV10912251,114.102216,22.689294
信德学校(公交站),"114.120564,22.691667",BV10924458,114.120564,22.691667
平吉大道辅歧路口(公交站),"114.120590,22.688893",BV11633723,114.12059,22.688893
山厦路口(公交站),"114.120600,22.694178",BV10246110,114.1206,22.694178
平湖任屋村总站(公交站),"114.119051,22.684436",BV10555676,114.119051,22.684436
平湖第二实验学校(公交站),"114.106472,22.706665",BV11412986,114.106472,22.706665
中科谷总站(公交站),"114.105573,22.707383",BV11412987,114.105573,22.707383
融悦大厦(公交站),"114.108394,22.703146",BV11412984,114.108394,22.703146
新厦大道平大路口(公交站),"114.118452,22.709393",BV11447840,114.118452,22.709393
平湖山厦村(公交站),"114.111341,22.701094",BV10909423,114.111341,22.701094
罗山工业区(公交站),"114.119440,22.707969",BV11412974,114.11944,22.707969
老琅路口(公交站),"114.104026,22.705435",BV11095490,114.104026,22.705435
融悦山居(公交站),"114.106584,22.701440",BV11073560,114.106584,22.70144
杉坑工业区(公交站),"114.113785,22.700113",BV10924461,114.113785,22.700113
君子布村口(公交站),"114.102436,22.714584",BV10248804,114.102436,22.714584
观澜山水田园(公交站),"114.105339,22.717695",BV09112217,114.105339,22.717695
嘉湖惠华路口(公交站),"114.102812,22.701190",BV09403636,114.102812,22.70119
罗湖区委(公交站),"114.131016,22.547752",BV10244830,114.131016,22.547752
罗湖交警大队(公交站),"114.128481,22.545907",BV10245065,114.128481,22.545907
文锦地铁站(公交站),"114.130920,22.544193",BV09218893,114.13092,22.544193
京鹏大厦(公交站),"114.128894,22.544882",BV10244444,114.128894,22.544882
凤凰街(公交站),"114.133086,22.547543",BV10245066,114.133086,22.547543
冶金大厦(公交站),"114.133411,22.545548",BV10244443,114.133411,22.545548
北斗小学(公交站),"114.133203,22.542820",BV10887030,114.133203,22.54282
文锦中学(公交站),"114.128143,22.542408",BV10245022,114.128143,22.542408
